,order_id,quantity,order_date,unit_price,total_price,pizza_size,pizza_category,pizza_name,Day of the Week,Month of the Year
26473,11661,1,2015-07-14,16.25,16.25,M,Supreme,The Calabrese Pizza,Tuesday,July
26474,11662,1,2015-07-14,20.5,20.5,L,Classic,The Italian Capocollo Pizza,Tuesday,July
26475,11662,1,2015-07-14,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Tuesday,July
26476,11663,1,2015-07-14,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Tuesday,July
26477,11664,1,2015-07-14,21.0,21.0,L,Veggie,The Italian Vegetables Pizza,Tuesday,July
26478,11665,1,2015-07-14,15.25,15.25,L,Classic,The Pepperoni Pizza,Tuesday,July
26479,11665,1,2015-07-14,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Tuesday,July
26480,11666,1,2015-07-14,18.5,18.5,L,Veggie,The Five Cheese Pizza,Tuesday,July
26481,11666,1,2015-07-14,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Tuesday,July
26482,11666,1,2015-07-14,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Tuesday,July
26483,11667,1,2015-07-14,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Tuesday,July
26484,11667,1,2015-07-14,12.75,12.75,S,Chicken,The California Chicken Pizza,Tuesday,July
26485,11667,1,2015-07-14,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Tuesday,July
26486,11668,1,2015-07-14,14.75,14.75,M,Veggie,The Four Cheese Pizza,Tuesday,July
26487,11668,1,2015-07-14,12.5,12.5,M,Classic,The Pepperoni Pizza,Tuesday,July
26488,11669,1,2015-07-14,12.75,12.75,S,Chicken,The Southwest Chicken Pizza,Tuesday,July
26489,11669,1,2015-07-14,12.5,12.5,S,Supreme,The Spinach Supreme Pizza,Tuesday,July
26490,11670,1,2015-07-14,18.5,18.5,L,Veggie,The Five Cheese Pizza,Tuesday,July
26491,11670,1,2015-07-14,16.5,16.5,M,Supreme,The Soppressata Pizza,Tuesday,July
26492,11671,1,2015-07-14,12.0,12.0,S,Classic,The Big Meat Pizza,Tuesday,July
26493,11671,1,2015-07-14,20.75,20.75,L,Chicken,The California Chicken Pizza,Tuesday,July
26494,11671,1,2015-07-14,20.25,20.25,L,Veggie,The Spinach and Feta Pizza,Tuesday,July
26495,11672,1,2015-07-14,20.25,20.25,L,Supreme,The Calabrese Pizza,Tuesday,July
26496,11672,1,2015-07-14,12.75,12.75,S,Chicken,The California Chicken Pizza,Tuesday,July
26497,11672,1,2015-07-14,12.25,12.25,S,Supreme,The Sicilian Pizza,Tuesday,July
26498,11673,1,2015-07-14,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Tuesday,July
26499,11673,1,2015-07-14,16.5,16.5,L,Classic,The Hawaiian Pizza,Tuesday,July
26500,11674,1,2015-07-14,12.75,12.75,S,Chicken,The Southwest Chicken Pizza,Tuesday,July
26501,11675,1,2015-07-14,12.0,12.0,S,Classic,The Big Meat Pizza,Tuesday,July
26502,11675,1,2015-07-14,16.0,16.0,M,Veggie,The Green Garden Pizza,Tuesday,July
26503,11675,1,2015-07-14,12.5,12.5,S,Supreme,The Spicy Italian Pizza,Tuesday,July
26504,11676,1,2015-07-14,20.75,20.75,L,Chicken,The California Chicken Pizza,Tuesday,July
26505,11676,1,2015-07-14,18.5,18.5,L,Veggie,The Five Cheese Pizza,Tuesday,July
26506,11676,1,2015-07-14,16.5,16.5,L,Classic,The Hawaiian Pizza,Tuesday,July
26507,11677,1,2015-07-14,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Tuesday,July
26508,11678,1,2015-07-14,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Tuesday,July
26509,11679,1,2015-07-14,12.0,12.0,S,Classic,The Big Meat Pizza,Tuesday,July
26510,11680,1,2015-07-14,20.75,20.75,L,Chicken,The California Chicken Pizza,Tuesday,July
26511,11680,1,2015-07-14,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Tuesday,July
26512,11681,2,2015-07-14,14.75,29.5,M,Veggie,The Four Cheese Pizza,Tuesday,July
26513,11681,1,2015-07-14,16.5,16.5,M,Supreme,The Pepper Salami Pizza,Tuesday,July
26514,11681,1,2015-07-14,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Tuesday,July
26515,11682,1,2015-07-14,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Tuesday,July
26516,11682,1,2015-07-14,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Tuesday,July
26517,11683,1,2015-07-14,12.5,12.5,S,Supreme,The Spicy Italian Pizza,Tuesday,July
26518,11684,1,2015-07-14,12.0,12.0,S,Veggie,The Spinach and Feta Pizza,Tuesday,July
26519,11684,1,2015-07-14,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Tuesday,July
26520,11685,1,2015-07-14,12.0,12.0,S,Classic,The Big Meat Pizza,Tuesday,July
26521,11685,1,2015-07-14,16.0,16.0,M,Veggie,The Green Garden Pizza,Tuesday,July
26522,11686,1,2015-07-14,20.75,20.75,L,Chicken,The California Chicken Pizza,Tuesday,July
26523,11686,1,2015-07-14,12.75,12.75,S,Chicken,The Chicken Pesto Pizza,Tuesday,July
26524,11686,1,2015-07-14,16.5,16.5,L,Classic,The Hawaiian Pizza,Tuesday,July
26525,11686,1,2015-07-14,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Tuesday,July
26526,11687,1,2015-07-14,16.75,16.75,M,Chicken,The California Chicken Pizza,Tuesday,July
26527,11687,1,2015-07-14,20.25,20.25,L,Veggie,The Mediterranean Pizza,Tuesday,July
26528,11687,1,2015-07-14,12.25,12.25,S,Supreme,The Sicilian Pizza,Tuesday,July
26529,11688,1,2015-07-14,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Tuesday,July
26530,11689,1,2015-07-14,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Tuesday,July
26531,11690,1,2015-07-14,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Tuesday,July
26532,11690,1,2015-07-14,18.5,18.5,L,Veggie,The Five Cheese Pizza,Tuesday,July
26533,11690,1,2015-07-14,12.5,12.5,M,Classic,The Pepperoni Pizza,Tuesday,July
26534,11690,1,2015-07-14,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Tuesday,July
26535,11691,1,2015-07-14,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Tuesday,July
26536,11692,1,2015-07-14,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Tuesday,July
26537,11692,1,2015-07-14,20.5,20.5,L,Classic,The Italian Capocollo Pizza,Tuesday,July
26538,11693,1,2015-07-14,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Tuesday,July
26539,11693,1,2015-07-14,12.5,12.5,S,Veggie,The Spinach Pesto Pizza,Tuesday,July
26540,11694,1,2015-07-15,12.0,12.0,S,Classic,The Big Meat Pizza,Wednesday,July
26541,11694,1,2015-07-15,20.75,20.75,L,Chicken,The California Chicken Pizza,Wednesday,July
26542,11694,1,2015-07-15,15.25,15.25,L,Classic,The Pepperoni Pizza,Wednesday,July
26543,11695,1,2015-07-15,17.95,17.95,L,Veggie,The Four Cheese Pizza,Wednesday,July
26544,11695,1,2015-07-15,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Wednesday,July
26545,11696,1,2015-07-15,9.75,9.75,S,Classic,The Pepperoni Pizza,Wednesday,July
26546,11696,1,2015-07-15,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Wednesday,July
26547,11696,1,2015-07-15,20.75,20.75,L,Supreme,The Soppressata Pizza,Wednesday,July
26548,11696,1,2015-07-15,25.5,25.5,XL,Classic,The Greek Pizza,Wednesday,July
26549,11697,1,2015-07-15,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Wednesday,July
26550,11697,1,2015-07-15,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Wednesday,July
26551,11697,1,2015-07-15,20.25,20.25,L,Veggie,The Spinach and Feta Pizza,Wednesday,July
26552,11698,1,2015-07-15,12.0,12.0,S,Classic,The Greek Pizza,Wednesday,July
26553,11699,1,2015-07-15,10.5,10.5,S,Classic,The Hawaiian Pizza,Wednesday,July
26554,11699,1,2015-07-15,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Wednesday,July
26555,11699,1,2015-07-15,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Wednesday,July
26556,11700,1,2015-07-15,12.25,12.25,S,Supreme,The Sicilian Pizza,Wednesday,July
26557,11701,1,2015-07-15,12.0,12.0,S,Classic,The Napolitana Pizza,Wednesday,July
26558,11702,1,2015-07-15,16.25,16.25,M,Supreme,The Sicilian Pizza,Wednesday,July
26559,11703,1,2015-07-15,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Wednesday,July
26560,11703,1,2015-07-15,12.25,12.25,S,Supreme,The Sicilian Pizza,Wednesday,July
26561,11704,1,2015-07-15,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Wednesday,July
26562,11705,1,2015-07-15,16.75,16.75,M,Chicken,The Chicken Pesto Pizza,Wednesday,July
26563,11706,1,2015-07-15,17.95,17.95,L,Veggie,The Four Cheese Pizza,Wednesday,July
26564,11706,1,2015-07-15,16.0,16.0,M,Classic,The Italian Capocollo Pizza,Wednesday,July
26565,11706,1,2015-07-15,20.25,20.25,L,Veggie,The Mexicana Pizza,Wednesday,July
26566,11706,1,2015-07-15,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Wednesday,July
26567,11706,1,2015-07-15,20.25,20.25,L,Supreme,The Sicilian Pizza,Wednesday,July
26568,11706,1,2015-07-15,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Wednesday,July
26569,11706,1,2015-07-15,25.5,25.5,XL,Classic,The Greek Pizza,Wednesday,July
26570,11707,1,2015-07-15,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Wednesday,July
26571,11707,1,2015-07-15,9.75,9.75,S,Classic,The Pepperoni Pizza,Wednesday,July
26572,11708,1,2015-07-15,16.5,16.5,L,Classic,The Hawaiian Pizza,Wednesday,July
26573,11709,1,2015-07-15,17.95,17.95,L,Veggie,The Four Cheese Pizza,Wednesday,July
26574,11709,1,2015-07-15,12.0,12.0,S,Classic,The Napolitana Pizza,Wednesday,July
26575,11709,1,2015-07-15,12.5,12.5,S,Veggie,The Spinach Pesto Pizza,Wednesday,July
26576,11710,2,2015-07-15,12.5,25.0,S,Veggie,The Spinach Pesto Pizza,Wednesday,July
26577,11711,1,2015-07-15,12.0,12.0,S,Veggie,The Mediterranean Pizza,Wednesday,July
26578,11712,1,2015-07-15,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Wednesday,July
26579,11712,1,2015-07-15,16.75,16.75,M,Chicken,The California Chicken Pizza,Wednesday,July
26580,11712,1,2015-07-15,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Wednesday,July
26581,11712,1,2015-07-15,12.75,12.75,S,Veggie,The Italian Vegetables Pizza,Wednesday,July
26582,11713,1,2015-07-15,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Wednesday,July
26583,11714,1,2015-07-15,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Wednesday,July
26584,11714,1,2015-07-15,20.25,20.25,L,Veggie,The Mediterranean Pizza,Wednesday,July
26585,11715,1,2015-07-15,12.0,12.0,S,Classic,The Big Meat Pizza,Wednesday,July
26586,11715,1,2015-07-15,12.75,12.75,S,Chicken,The California Chicken Pizza,Wednesday,July
26587,11715,1,2015-07-15,17.95,17.95,L,Veggie,The Four Cheese Pizza,Wednesday,July
26588,11715,1,2015-07-15,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Wednesday,July
26589,11715,1,2015-07-15,16.75,16.75,M,Veggie,The Italian Vegetables Pizza,Wednesday,July
26590,11715,1,2015-07-15,12.5,12.5,M,Classic,The Pepperoni Pizza,Wednesday,July
26591,11715,1,2015-07-15,16.25,16.25,M,Supreme,The Sicilian Pizza,Wednesday,July
26592,11715,1,2015-07-15,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Wednesday,July
26593,11715,1,2015-07-15,12.5,12.5,S,Supreme,The Spinach Supreme Pizza,Wednesday,July
26594,11715,1,2015-07-15,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Wednesday,July
26595,11715,1,2015-07-15,20.5,20.5,L,Classic,The Greek Pizza,Wednesday,July
26596,11716,2,2015-07-15,17.95,35.9,L,Veggie,The Four Cheese Pizza,Wednesday,July
26597,11717,1,2015-07-15,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Wednesday,July
26598,11717,1,2015-07-15,16.0,16.0,M,Classic,The Napolitana Pizza,Wednesday,July
26599,11717,1,2015-07-15,16.5,16.5,M,Supreme,The Pepper Salami Pizza,Wednesday,July
26600,11717,1,2015-07-15,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Wednesday,July
26601,11718,1,2015-07-15,12.0,12.0,S,Classic,The Big Meat Pizza,Wednesday,July
26602,11718,1,2015-07-15,16.25,16.25,M,Supreme,The Calabrese Pizza,Wednesday,July
26603,11718,1,2015-07-15,20.75,20.75,L,Chicken,The California Chicken Pizza,Wednesday,July
26604,11718,1,2015-07-15,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Wednesday,July
26605,11719,1,2015-07-15,17.95,17.95,L,Veggie,The Four Cheese Pizza,Wednesday,July
26606,11719,1,2015-07-15,21.0,21.0,L,Veggie,The Italian Vegetables Pizza,Wednesday,July
26607,11720,1,2015-07-15,14.75,14.75,M,Veggie,The Four Cheese Pizza,Wednesday,July
26608,11721,1,2015-07-15,15.25,15.25,L,Classic,The Pepperoni Pizza,Wednesday,July
26609,11721,1,2015-07-15,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Wednesday,July
26610,11721,1,2015-07-15,12.5,12.5,S,Supreme,The Spicy Italian Pizza,Wednesday,July
26611,11722,1,2015-07-15,20.5,20.5,L,Classic,The Italian Capocollo Pizza,Wednesday,July
26612,11722,1,2015-07-15,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Wednesday,July
26613,11722,1,2015-07-15,12.25,12.25,S,Supreme,The Sicilian Pizza,Wednesday,July
26614,11722,1,2015-07-15,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Wednesday,July
26615,11723,1,2015-07-15,20.25,20.25,L,Supreme,The Sicilian Pizza,Wednesday,July
26616,11723,1,2015-07-15,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Wednesday,July
26617,11724,1,2015-07-15,12.0,12.0,S,Classic,The Napolitana Pizza,Wednesday,July
26618,11724,1,2015-07-15,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Wednesday,July
26619,11725,1,2015-07-15,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Wednesday,July
26620,11725,1,2015-07-15,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Wednesday,July
26621,11726,1,2015-07-15,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Wednesday,July
26622,11726,1,2015-07-15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Wednesday,July
26623,11727,1,2015-07-15,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Wednesday,July
26624,11727,1,2015-07-15,12.5,12.5,M,Classic,The Pepperoni Pizza,Wednesday,July
26625,11727,1,2015-07-15,20.75,20.75,L,Supreme,The Spinach Supreme Pizza,Wednesday,July
26626,11728,1,2015-07-15,16.5,16.5,L,Classic,The Hawaiian Pizza,Wednesday,July
26627,11728,1,2015-07-15,20.25,20.25,L,Supreme,The Sicilian Pizza,Wednesday,July
26628,11728,1,2015-07-15,20.75,20.75,L,Supreme,The Soppressata Pizza,Wednesday,July
26629,11728,1,2015-07-15,16.5,16.5,M,Supreme,The Spinach Supreme Pizza,Wednesday,July
26630,11729,1,2015-07-15,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Wednesday,July
26631,11729,1,2015-07-15,18.5,18.5,L,Veggie,The Five Cheese Pizza,Wednesday,July
26632,11729,1,2015-07-15,12.0,12.0,S,Classic,The Napolitana Pizza,Wednesday,July
26633,11729,1,2015-07-15,12.5,12.5,M,Classic,The Pepperoni Pizza,Wednesday,July
26634,11730,1,2015-07-15,16.0,16.0,M,Veggie,The Mexicana Pizza,Wednesday,July
26635,11730,1,2015-07-15,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Wednesday,July
26636,11731,1,2015-07-15,16.0,16.0,M,Classic,The Napolitana Pizza,Wednesday,July
26637,11731,1,2015-07-15,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Wednesday,July
26638,11732,1,2015-07-15,12.0,12.0,S,Classic,The Big Meat Pizza,Wednesday,July
26639,11732,1,2015-07-15,17.95,17.95,L,Veggie,The Four Cheese Pizza,Wednesday,July
26640,11733,1,2015-07-15,23.65,23.65,S,Supreme,The Brie Carre Pizza,Wednesday,July
26641,11733,1,2015-07-15,20.25,20.25,L,Supreme,The Sicilian Pizza,Wednesday,July
26642,11734,1,2015-07-15,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Wednesday,July
26643,11734,1,2015-07-15,10.5,10.5,S,Classic,The Hawaiian Pizza,Wednesday,July
26644,11735,1,2015-07-15,16.25,16.25,M,Supreme,The Calabrese Pizza,Wednesday,July
26645,11735,1,2015-07-15,16.0,16.0,M,Veggie,The Mediterranean Pizza,Wednesday,July
26646,11736,1,2015-07-15,12.25,12.25,S,Supreme,The Sicilian Pizza,Wednesday,July
26647,11736,1,2015-07-15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Wednesday,July
26648,11737,1,2015-07-15,20.75,20.75,L,Veggie,The Spinach Pesto Pizza,Wednesday,July
26649,11737,1,2015-07-15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Wednesday,July
26650,11738,1,2015-07-15,12.0,12.0,S,Classic,The Big Meat Pizza,Wednesday,July
26651,11738,1,2015-07-15,20.25,20.25,L,Veggie,The Mexicana Pizza,Wednesday,July
26652,11738,1,2015-07-15,12.0,12.0,S,Veggie,The Mexicana Pizza,Wednesday,July
26653,11738,1,2015-07-15,15.25,15.25,L,Classic,The Pepperoni Pizza,Wednesday,July
26654,11739,1,2015-07-15,15.25,15.25,L,Classic,The Pepperoni Pizza,Wednesday,July
26655,11740,1,2015-07-15,16.75,16.75,M,Chicken,The Southwest Chicken Pizza,Wednesday,July
26656,11740,1,2015-07-15,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Wednesday,July
26657,11741,1,2015-07-15,16.25,16.25,M,Supreme,The Sicilian Pizza,Wednesday,July
26658,11741,1,2015-07-15,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Wednesday,July
26659,11742,1,2015-07-15,16.25,16.25,M,Supreme,The Calabrese Pizza,Wednesday,July
26660,11742,1,2015-07-15,12.0,12.0,S,Veggie,The Mediterranean Pizza,Wednesday,July
26661,11742,1,2015-07-15,12.5,12.5,S,Supreme,The Soppressata Pizza,Wednesday,July
26662,11742,1,2015-07-15,20.75,20.75,L,Veggie,The Spinach Pesto Pizza,Wednesday,July
26663,11743,1,2015-07-15,16.75,16.75,M,Chicken,The Chicken Pesto Pizza,Wednesday,July
26664,11744,1,2015-07-15,17.95,17.95,L,Veggie,The Four Cheese Pizza,Wednesday,July
26665,11744,1,2015-07-15,12.5,12.5,S,Veggie,The Spinach Pesto Pizza,Wednesday,July
26666,11745,1,2015-07-15,9.75,9.75,S,Classic,The Pepperoni Pizza,Wednesday,July
26667,11745,1,2015-07-15,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Wednesday,July
26668,11746,1,2015-07-15,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Wednesday,July
26669,11747,1,2015-07-15,17.95,17.95,L,Veggie,The Four Cheese Pizza,Wednesday,July
26670,11747,1,2015-07-15,12.0,12.0,S,Veggie,The Green Garden Pizza,Wednesday,July
26671,11747,1,2015-07-15,12.0,12.0,S,Classic,The Napolitana Pizza,Wednesday,July
26672,11747,1,2015-07-15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Wednesday,July
26673,11748,1,2015-07-15,17.95,17.95,L,Veggie,The Four Cheese Pizza,Wednesday,July
26674,11749,1,2015-07-15,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Wednesday,July
26675,11749,1,2015-07-15,12.5,12.5,S,Supreme,The Soppressata Pizza,Wednesday,July
26676,11749,1,2015-07-15,25.5,25.5,XL,Classic,The Greek Pizza,Wednesday,July
26677,11750,1,2015-07-15,18.5,18.5,L,Veggie,The Five Cheese Pizza,Wednesday,July
26678,11751,1,2015-07-15,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Wednesday,July
26679,11751,1,2015-07-15,12.0,12.0,S,Classic,The Big Meat Pizza,Wednesday,July
26680,11751,1,2015-07-15,12.0,12.0,S,Classic,The Napolitana Pizza,Wednesday,July
26681,11751,1,2015-07-15,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Wednesday,July
26682,11752,1,2015-07-15,25.5,25.5,XL,Classic,The Greek Pizza,Wednesday,July
26683,11753,1,2015-07-15,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Wednesday,July
26684,11753,1,2015-07-15,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Wednesday,July
26685,11753,1,2015-07-15,16.5,16.5,M,Supreme,The Spinach Supreme Pizza,Wednesday,July
26686,11753,1,2015-07-15,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Wednesday,July
26687,11754,1,2015-07-15,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Wednesday,July
26688,11755,1,2015-07-15,17.95,17.95,L,Veggie,The Four Cheese Pizza,Wednesday,July
26689,11755,1,2015-07-15,16.0,16.0,M,Veggie,The Green Garden Pizza,Wednesday,July
26690,11755,1,2015-07-15,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Wednesday,July
26691,11755,1,2015-07-15,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Wednesday,July
26692,11756,1,2015-07-16,18.5,18.5,L,Veggie,The Five Cheese Pizza,Thursday,July
26693,11757,1,2015-07-16,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Thursday,July
26694,11758,1,2015-07-16,16.75,16.75,M,Chicken,The California Chicken Pizza,Thursday,July
26695,11758,1,2015-07-16,12.5,12.5,S,Supreme,The Pepper Salami Pizza,Thursday,July
26696,11759,1,2015-07-16,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Thursday,July
26697,11760,1,2015-07-16,12.0,12.0,S,Classic,The Big Meat Pizza,Thursday,July
26698,11760,1,2015-07-16,17.95,17.95,L,Veggie,The Four Cheese Pizza,Thursday,July
26699,11761,1,2015-07-16,14.75,14.75,M,Veggie,The Four Cheese Pizza,Thursday,July
26700,11761,1,2015-07-16,12.5,12.5,M,Classic,The Pepperoni Pizza,Thursday,July
26701,11761,1,2015-07-16,16.5,16.5,M,Supreme,The Spinach Supreme Pizza,Thursday,July
26702,11762,1,2015-07-16,12.0,12.0,S,Classic,The Big Meat Pizza,Thursday,July
26703,11762,1,2015-07-16,16.0,16.0,M,Veggie,The Mexicana Pizza,Thursday,July
26704,11763,1,2015-07-16,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Thursday,July
26705,11763,1,2015-07-16,12.0,12.0,S,Veggie,The Mexicana Pizza,Thursday,July
26706,11763,1,2015-07-16,20.5,20.5,L,Classic,The Napolitana Pizza,Thursday,July
26707,11763,1,2015-07-16,12.5,12.5,S,Supreme,The Spicy Italian Pizza,Thursday,July
26708,11764,1,2015-07-16,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Thursday,July
26709,11764,2,2015-07-16,16.75,33.5,M,Chicken,The California Chicken Pizza,Thursday,July
26710,11764,1,2015-07-16,16.0,16.0,M,Classic,The Italian Capocollo Pizza,Thursday,July
26711,11765,1,2015-07-16,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Thursday,July
26712,11766,1,2015-07-16,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Thursday,July
26713,11766,1,2015-07-16,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Thursday,July
26714,11766,1,2015-07-16,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Thursday,July
26715,11767,1,2015-07-16,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Thursday,July
26716,11767,2,2015-07-16,12.0,24.0,S,Classic,The Big Meat Pizza,Thursday,July
26717,11767,2,2015-07-16,20.75,41.5,L,Chicken,The California Chicken Pizza,Thursday,July
26718,11767,1,2015-07-16,20.75,20.75,L,Chicken,The Chicken Pesto Pizza,Thursday,July
26719,11767,1,2015-07-16,18.5,18.5,L,Veggie,The Five Cheese Pizza,Thursday,July
26720,11767,1,2015-07-16,17.95,17.95,L,Veggie,The Four Cheese Pizza,Thursday,July
26721,11767,1,2015-07-16,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Thursday,July
26722,11767,1,2015-07-16,16.5,16.5,M,Supreme,The Pepper Salami Pizza,Thursday,July
26723,11767,1,2015-07-16,16.25,16.25,M,Supreme,The Sicilian Pizza,Thursday,July
26724,11767,1,2015-07-16,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Thursday,July
